"lineage","iteration","participant","trial","stim_color","stim_color_rescale","stim_frequency","RT","bounded","skew","condition"
"s87996164",2,"iR793061",4,75,0.222222222222222,0.0333333333333333,2606,"1","S","I"
"s87996164",2,"iR793061",5,225,0.888888888888889,0.166666666666667,1087,"0","S","I"
"s87996164",2,"iR793061",6,50,0.111111111111111,0.0333333333333333,1050,"1","S","I"
"s87996164",2,"iR793061",7,200,0.777777777777778,0.133333333333333,908,"0","S","I"
"s87996164",2,"iR793061",8,25,0,0.0333333333333333,1061,"0","S","I"
"s87996164",2,"iR793061",9,100,0.333333333333333,0.0333333333333333,1136,"0","S","I"
"s87996164",2,"iR793061",10,175,0.666666666666667,0.1,902,"0","S","I"
"s91291928",1,"iL382728",1,175,0.666666666666667,0.0333333333333333,1890,"0","S","I"
"s91291928",1,"iL382728",2,150,0.555555555555556,0.0666666666666667,1641,"1","S","I"
"s91291928",1,"iL382728",3,100,0.333333333333333,0.1,1278,"0","S","I"
"s91291928",1,"iL382728",4,75,0.222222222222222,0.133333333333333,2059,"0","S","I"
"s91291928",1,"iL382728",5,125,0.444444444444444,0.0666666666666667,4426,"1","S","I"
"s91291928",1,"iL382728",6,250,1,0.0333333333333333,1437,"1","S","I"
"s91291928",1,"iL382728",7,50,0.111111111111111,0.166666666666667,1342,"0","S","I"
"s91291928",1,"iL382728",8,200,0.777777777777778,0.0333333333333333,1305,"1","S","I"
"s91291928",1,"iL382728",9,25,0,0.333333333333333,1136,"0","S","I"
"s91291928",1,"iL382728",10,225,0.888888888888889,0.0333333333333333,2826,"1","S","I"
"s96342698",1,"iU499151",1,200,0.777777777777778,0.1,3936,"1","U","I"
"s96342698",1,"iU499151",2,125,0.444444444444444,0.1,2121,"1","U","I"
"s96342698",1,"iU499151",3,75,0.222222222222222,0.1,1431,"0","U","I"
"s96342698",1,"iU499151",4,100,0.333333333333333,0.1,820,"1","U","I"
"s96342698",1,"iU499151",5,225,0.888888888888889,0.1,1513,"1","U","I"
"s96342698",1,"iU499151",6,150,0.555555555555556,0.1,1579,"1","U","I"
"s96342698",1,"iU499151",7,25,0,0.1,923,"0","U","I"
"s96342698",1,"iU499151",8,175,0.666666666666667,0.1,1172,"1","U","I"
"s96342698",1,"iU499151",9,50,0.111111111111111,0.1,1104,"0","U","I"
"s96342698",1,"iU499151",10,250,1,0.1,1606,"0","U","I"
"12",7,"cU948973",1,125,0.444444444444444,0.1,1427,"1","U","C"
"12",7,"cU948973",2,25,0,0.1,1139,"0","U","C"
"12",7,"cU948973",3,75,0.222222222222222,0.1,1597,"1","U","C"
"12",7,"cU948973",4,250,1,0.1,949,"1","U","C"
"12",7,"cU948973",5,100,0.333333333333333,0.1,2353,"1","U","C"
"12",7,"cU948973",6,50,0.111111111111111,0.1,1021,"0","U","C"
"12",7,"cU948973",7,175,0.666666666666667,0.1,1652,"1","U","C"
"12",7,"cU948973",8,150,0.555555555555556,0.1,1238,"1","U","C"
"12",7,"cU948973",9,200,0.777777777777778,0.1,1737,"1","U","C"
"12",7,"cU948973",10,225,0.888888888888889,0.1,1592,"1","U","C"
"s96342698",2,"iU499151",1,175,0.666666666666667,0.1,4069,"1","U","I"
"s96342698",2,"iU499151",2,50,0.111111111111111,0.1,3247,"0","U","I"
"s96342698",2,"iU499151",3,200,0.777777777777778,0.1,1124,"0","U","I"
"s96342698",2,"iU499151",4,125,0.444444444444444,0.1,864,"0","U","I"
"s96342698",2,"iU499151",5,25,0,0.1,853,"0","U","I"
"s96342698",2,"iU499151",6,100,0.333333333333333,0.1,637,"0","U","I"
"s96342698",2,"iU499151",7,75,0.222222222222222,0.1,591,"0","U","I"
"s96342698",2,"iU499151",8,150,0.555555555555556,0.1,784,"1","U","I"
"s96342698",2,"iU499151",9,250,1,0.1,592,"0","U","I"
"s96342698",2,"iU499151",10,225,0.888888888888889,0.1,773,"0","U","I"
"s18325454",6,"iL308010",1,175,0.666666666666667,0.0333333333333333,787,"0","S","I"
"s18325454",6,"iL308010",2,150,0.555555555555556,0.0666666666666667,6116,"0","S","I"
"s18325454",6,"iL308010",3,100,0.333333333333333,0.1,946,"1","S","I"
"s18325454",6,"iL308010",4,25,0,0.333333333333333,788,"1","S","I"
"s18325454",6,"iL308010",5,50,0.111111111111111,0.166666666666667,1238,"1","S","I"
"s18325454",6,"iL308010",6,200,0.777777777777778,0.0333333333333333,1043,"0","S","I"
"s18325454",6,"iL308010",7,250,1,0.0333333333333333,648,"0","S","I"
"s18325454",6,"iL308010",8,225,0.888888888888889,0.0333333333333333,721,"0","S","I"
"s18325454",6,"iL308010",9,125,0.444444444444444,0.0666666666666667,5867,"1","S","I"
"s18325454",6,"iL308010",10,75,0.222222222222222,0.133333333333333,971,"0","S","I"
"s82470823",3,"iR422840",1,250,1,0.333333333333333,985,"1","S","I"
"s82470823",3,"iR422840",2,150,0.555555555555556,0.0666666666666667,1328,"0","S","I"
"s82470823",3,"iR422840",3,175,0.666666666666667,0.1,1171,"0","S","I"
"s82470823",3,"iR422840",4,125,0.444444444444444,0.0666666666666667,1129,"0","S","I"
"s82470823",3,"iR422840",5,75,0.222222222222222,0.0333333333333333,1478,"0","S","I"
"s82470823",3,"iR422840",6,25,0,0.0333333333333333,1379,"1","S","I"
"s82470823",3,"iR422840",7,225,0.888888888888889,0.166666666666667,2995,"1","S","I"
"s82470823",3,"iR422840",8,100,0.333333333333333,0.0333333333333333,1587,"0","S","I"
"s82470823",3,"iR422840",9,50,0.111111111111111,0.0333333333333333,1053,"1","S","I"
"s82470823",3,"iR422840",10,200,0.777777777777778,0.133333333333333,1143,"1","S","I"
"s68137358",4,"iR415143",1,175,0.666666666666667,0.1,780,"1","S","I"
"s68137358",4,"iR415143",2,25,0,0.0333333333333333,766,"0","S","I"
"s68137358",4,"iR415143",3,250,1,0.333333333333333,663,"0","S","I"
"s68137358",4,"iR415143",4,125,0.444444444444444,0.0666666666666667,783,"0","S","I"
"s68137358",4,"iR415143",5,150,0.555555555555556,0.0666666666666667,774,"0","S","I"
"s68137358",4,"iR415143",6,225,0.888888888888889,0.166666666666667,1062,"0","S","I"
"s68137358",4,"iR415143",7,100,0.333333333333333,0.0333333333333333,740,"0","S","I"
"s68137358",4,"iR415143",8,200,0.777777777777778,0.133333333333333,785,"1","S","I"
"s68137358",4,"iR415143",9,75,0.222222222222222,0.0333333333333333,691,"0","S","I"
"s68137358",4,"iR415143",10,50,0.111111111111111,0.0333333333333333,1054,"0","S","I"
"s33999890",3,"iL397196",1,225,0.888888888888889,0.0333333333333333,1102,"0","S","I"
"s33999890",3,"iL397196",2,125,0.444444444444444,0.0666666666666667,659,"0","S","I"
"s33999890",3,"iL397196",3,150,0.555555555555556,0.0666666666666667,573,"0","S","I"
"s33999890",3,"iL397196",4,25,0,0.333333333333333,544,"0","S","I"
"s33999890",3,"iL397196",5,50,0.111111111111111,0.166666666666667,628,"0","S","I"
"s33999890",3,"iL397196",6,250,1,0.0333333333333333,923,"0","S","I"
"s33999890",3,"iL397196",7,175,0.666666666666667,0.0333333333333333,2112,"1","S","I"
"s33999890",3,"iL397196",8,200,0.777777777777778,0.0333333333333333,950,"1","S","I"
"s33999890",3,"iL397196",9,75,0.222222222222222,0.133333333333333,1027,"0","S","I"
"s33999890",3,"iL397196",10,100,0.333333333333333,0.1,564,"0","S","I"
"21",3,"cR483656",1,100,0.333333333333333,0.0333333333333333,1096,"0","S","C"
"21",3,"cR483656",2,150,0.555555555555556,0.0666666666666667,1072,"0","S","C"
"21",3,"cR483656",3,200,0.777777777777778,0.133333333333333,840,"1","S","C"
"21",3,"cR483656",4,50,0.111111111111111,0.0333333333333333,730,"0","S","C"
"21",3,"cR483656",5,250,1,0.333333333333333,621,"0","S","C"
"21",3,"cR483656",6,25,0,0.0333333333333333,895,"0","S","C"
"21",3,"cR483656",7,125,0.444444444444444,0.0666666666666667,722,"0","S","C"
"21",3,"cR483656",8,175,0.666666666666667,0.1,801,"1","S","C"
"21",3,"cR483656",9,225,0.888888888888889,0.166666666666667,521,"0","S","C"
"21",3,"cR483656",10,75,0.222222222222222,0.0333333333333333,684,"0","S","C"
"12",6,"cU696938",1,250,1,0.1,4039,"1","U","C"
"12",6,"cU696938",2,100,0.333333333333333,0.1,2590,"0","U","C"
"12",6,"cU696938",3,150,0.555555555555556,0.1,3609,"1","U","C"
"12",6,"cU696938",4,75,0.222222222222222,0.1,2341,"1","U","C"
"12",6,"cU696938",5,25,0,0.1,1464,"0","U","C"
"12",6,"cU696938",6,50,0.111111111111111,0.1,3705,"1","U","C"
"12",6,"cU696938",7,125,0.444444444444444,0.1,1307,"1","U","C"
"12",6,"cU696938",8,175,0.666666666666667,0.1,2809,"0","U","C"
"12",6,"cU696938",9,200,0.777777777777778,0.1,1907,"0","U","C"
"12",6,"cU696938",10,225,0.888888888888889,0.1,2195,"1","U","C"
"s37138582",3,"iU338909",1,150,0.555555555555556,0.1,2400,"1","U","I"
"s37138582",3,"iU338909",2,125,0.444444444444444,0.1,1086,"1","U","I"
"s37138582",3,"iU338909",3,100,0.333333333333333,0.1,801,"1","U","I"
"s37138582",3,"iU338909",4,200,0.777777777777778,0.1,886,"0","U","I"
"s37138582",3,"iU338909",5,50,0.111111111111111,0.1,795,"1","U","I"
"s37138582",3,"iU338909",6,25,0,0.1,870,"1","U","I"
"s37138582",3,"iU338909",7,250,1,0.1,682,"0","U","I"
"s37138582",3,"iU338909",8,225,0.888888888888889,0.1,1560,"0","U","I"
"s37138582",3,"iU338909",9,75,0.222222222222222,0.1,897,"1","U","I"
"s37138582",3,"iU338909",10,175,0.666666666666667,0.1,749,"0","U","I"
"s77382887",2,"iU744435",1,150,0.555555555555556,0.1,1493,"0","U","I"
"s77382887",2,"iU744435",2,25,0,0.1,796,"0","U","I"
"s77382887",2,"iU744435",3,250,1,0.1,1248,"1","U","I"
"s77382887",2,"iU744435",4,225,0.888888888888889,0.1,903,"1","U","I"
"s77382887",2,"iU744435",5,175,0.666666666666667,0.1,1594,"0","U","I"
"s77382887",2,"iU744435",6,125,0.444444444444444,0.1,852,"0","U","I"
"s77382887",2,"iU744435",7,50,0.111111111111111,0.1,644,"0","U","I"
"s77382887",2,"iU744435",8,75,0.222222222222222,0.1,727,"1","U","I"
"s77382887",2,"iU744435",9,100,0.333333333333333,0.1,1143,"1","U","I"
"s77382887",2,"iU744435",10,200,0.777777777777778,0.1,1095,"0","U","I"
"s93947685",7,"iL242076",1,50,0.111111111111111,0.166666666666667,1000,"1","S","I"
"s93947685",7,"iL242076",2,100,0.333333333333333,0.1,1212,"1","S","I"
"s93947685",7,"iL242076",3,75,0.222222222222222,0.133333333333333,2019,"1","S","I"
"s93947685",7,"iL242076",4,25,0,0.333333333333333,644,"0","S","I"
"s93947685",7,"iL242076",5,200,0.777777777777778,0.0333333333333333,2910,"0","S","I"
"s93947685",7,"iL242076",6,150,0.555555555555556,0.0666666666666667,1519,"1","S","I"
"s93947685",7,"iL242076",7,225,0.888888888888889,0.0333333333333333,1181,"1","S","I"
"s93947685",7,"iL242076",8,175,0.666666666666667,0.0333333333333333,1492,"1","S","I"
"s93947685",7,"iL242076",9,250,1,0.0333333333333333,690,"1","S","I"
"s93947685",7,"iL242076",10,125,0.444444444444444,0.0666666666666667,3996,"1","S","I"
"42",3,"cL455549",1,200,0.777777777777778,0.0333333333333333,4275,"1","S","C"
"42",3,"cL455549",2,125,0.444444444444444,0.0666666666666667,926,"0","S","C"
"42",3,"cL455549",3,50,0.111111111111111,0.166666666666667,1787,"1","S","C"
"42",3,"cL455549",4,250,1,0.0333333333333333,1203,"1","S","C"
"42",3,"cL455549",5,75,0.222222222222222,0.133333333333333,1101,"0","S","C"
"42",3,"cL455549",6,25,0,0.333333333333333,1241,"1","S","C"
"42",3,"cL455549",7,150,0.555555555555556,0.0666666666666667,836,"0","S","C"
"42",3,"cL455549",8,100,0.333333333333333,0.1,789,"0","S","C"
"42",3,"cL455549",9,225,0.888888888888889,0.0333333333333333,940,"1","S","C"
"42",3,"cL455549",10,175,0.666666666666667,0.0333333333333333,940,"1","S","C"
"s89197959",2,"iU414544",1,150,0.555555555555556,0.1,1951,"1","U","I"
"s89197959",2,"iU414544",2,175,0.666666666666667,0.1,1437,"0","U","I"
"s89197959",2,"iU414544",3,75,0.222222222222222,0.1,1855,"0","U","I"
"s89197959",2,"iU414544",4,225,0.888888888888889,0.1,1094,"0","U","I"
"s89197959",2,"iU414544",5,125,0.444444444444444,0.1,1567,"1","U","I"
"s89197959",2,"iU414544",6,200,0.777777777777778,0.1,1339,"0","U","I"
"s89197959",2,"iU414544",7,50,0.111111111111111,0.1,1314,"0","U","I"
"s89197959",2,"iU414544",8,100,0.333333333333333,0.1,1677,"0","U","I"
"s89197959",2,"iU414544",9,250,1,0.1,1334,"0","U","I"
"s89197959",2,"iU414544",10,25,0,0.1,1127,"0","U","I"
"22",7,"cR968389",1,25,0,0.0333333333333333,955,"0","S","C"
"22",7,"cR968389",2,150,0.555555555555556,0.0666666666666667,803,"0","S","C"
"22",7,"cR968389",3,50,0.111111111111111,0.0333333333333333,889,"1","S","C"
"22",7,"cR968389",4,175,0.666666666666667,0.1,842,"0","S","C"
"22",7,"cR968389",5,250,1,0.333333333333333,537,"0","S","C"
"22",7,"cR968389",6,75,0.222222222222222,0.0333333333333333,620,"1","S","C"
"22",7,"cR968389",7,225,0.888888888888889,0.166666666666667,505,"0","S","C"
"22",7,"cR968389",8,100,0.333333333333333,0.0333333333333333,545,"0","S","C"
"22",7,"cR968389",9,200,0.777777777777778,0.133333333333333,489,"0","S","C"
"22",7,"cR968389",10,125,0.444444444444444,0.0666666666666667,522,"0","S","C"
"s88124969",5,"iU630641",1,125,0.444444444444444,0.1,1110,"0","U","I"
"s88124969",5,"iU630641",2,175,0.666666666666667,0.1,1041,"1","U","I"
"s88124969",5,"iU630641",3,75,0.222222222222222,0.1,813,"0","U","I"
"s88124969",5,"iU630641",4,200,0.777777777777778,0.1,1014,"1","U","I"
"s88124969",5,"iU630641",5,100,0.333333333333333,0.1,748,"0","U","I"
"s88124969",5,"iU630641",6,25,0,0.1,810,"0","U","I"
"s88124969",5,"iU630641",7,250,1,0.1,901,"0","U","I"
"s88124969",5,"iU630641",8,50,0.111111111111111,0.1,741,"0","U","I"
"s88124969",5,"iU630641",9,150,0.555555555555556,0.1,793,"0","U","I"
"s88124969",5,"iU630641",10,225,0.888888888888889,0.1,895,"0","U","I"
"s40301884",3,"iU802502",1,250,1,0.1,1056,"0","U","I"
"s40301884",3,"iU802502",2,75,0.222222222222222,0.1,1944,"1","U","I"
"s40301884",3,"iU802502",3,25,0,0.1,995,"0","U","I"
"s40301884",3,"iU802502",4,125,0.444444444444444,0.1,2407,"0","U","I"
"s40301884",3,"iU802502",5,175,0.666666666666667,0.1,1331,"0","U","I"
"s40301884",3,"iU802502",6,225,0.888888888888889,0.1,766,"0","U","I"
"s40301884",3,"iU802502",7,150,0.555555555555556,0.1,1021,"0","U","I"
"s40301884",3,"iU802502",8,100,0.333333333333333,0.1,1260,"1","U","I"
"s40301884",3,"iU802502",9,50,0.111111111111111,0.1,1163,"0","U","I"
"s40301884",3,"iU802502",10,200,0.777777777777778,0.1,1665,"0","U","I"
"s62185210",1,"iL595975",1,75,0.222222222222222,0.133333333333333,1711,"1","S","I"
"s62185210",1,"iL595975",2,125,0.444444444444444,0.0666666666666667,1559,"1","S","I"
"s62185210",1,"iL595975",3,225,0.888888888888889,0.0333333333333333,2071,"1","S","I"
"s62185210",1,"iL595975",4,150,0.555555555555556,0.0666666666666667,1171,"1","S","I"
"s62185210",1,"iL595975",5,250,1,0.0333333333333333,1571,"0","S","I"
"s62185210",1,"iL595975",6,50,0.111111111111111,0.166666666666667,1041,"1","S","I"
"s62185210",1,"iL595975",7,25,0,0.333333333333333,673,"0","S","I"
"s62185210",1,"iL595975",8,200,0.777777777777778,0.0333333333333333,698,"1","S","I"
"s62185210",1,"iL595975",9,100,0.333333333333333,0.1,1056,"1","S","I"
"s62185210",1,"iL595975",10,175,0.666666666666667,0.0333333333333333,2261,"0","S","I"
"9",8,"cU927570",1,25,0,0.1,1115,"0","U","C"
"9",8,"cU927570",2,150,0.555555555555556,0.1,968,"1","U","C"
"9",8,"cU927570",3,225,0.888888888888889,0.1,1195,"0","U","C"
"9",8,"cU927570",4,75,0.222222222222222,0.1,5037,"0","U","C"
"9",8,"cU927570",5,125,0.444444444444444,0.1,961,"1","U","C"
"9",8,"cU927570",6,200,0.777777777777778,0.1,559,"0","U","C"
"9",8,"cU927570",7,100,0.333333333333333,0.1,1170,"0","U","C"
"9",8,"cU927570",8,250,1,0.1,827,"0","U","C"
"9",8,"cU927570",9,50,0.111111111111111,0.1,1260,"0","U","C"
"9",8,"cU927570",10,175,0.666666666666667,0.1,829,"0","U","C"
"19",3,"cR394666",1,225,0.888888888888889,0.166666666666667,1225,"0","S","C"
"19",3,"cR394666",2,125,0.444444444444444,0.0666666666666667,957,"0","S","C"
"19",3,"cR394666",3,175,0.666666666666667,0.1,1890,"1","S","C"
"19",3,"cR394666",4,150,0.555555555555556,0.0666666666666667,999,"0","S","C"
"19",3,"cR394666",5,100,0.333333333333333,0.0333333333333333,1116,"0","S","C"
"19",3,"cR394666",6,250,1,0.333333333333333,957,"0","S","C"
"19",3,"cR394666",7,75,0.222222222222222,0.0333333333333333,1070,"0","S","C"
"19",3,"cR394666",8,200,0.777777777777778,0.133333333333333,1591,"1","S","C"
"19",3,"cR394666",9,25,0,0.0333333333333333,1192,"0","S","C"
"19",3,"cR394666",10,50,0.111111111111111,0.0333333333333333,987,"0","S","C"
"9",7,"cU333316",1,175,0.666666666666667,0.1,1946,"1","U","C"
"9",7,"cU333316",2,25,0,0.1,807,"0","U","C"
"9",7,"cU333316",3,150,0.555555555555556,0.1,1591,"0","U","C"
"9",7,"cU333316",4,200,0.777777777777778,0.1,2084,"1","U","C"
"9",7,"cU333316",5,225,0.888888888888889,0.1,1204,"0","U","C"
"9",7,"cU333316",6,75,0.222222222222222,0.1,1123,"1","U","C"
"9",7,"cU333316",7,50,0.111111111111111,0.1,874,"0","U","C"
"9",7,"cU333316",8,250,1,0.1,919,"0","U","C"
"9",7,"cU333316",9,125,0.444444444444444,0.1,1354,"1","U","C"
"9",7,"cU333316",10,100,0.333333333333333,0.1,1191,"1","U","C"
"s51398248",4,"iR763032",1,225,0.888888888888889,0.166666666666667,2025,"1","S","I"
"s51398248",4,"iR763032",2,100,0.333333333333333,0.0333333333333333,253,"1","S","I"
"s51398248",4,"iR763032",3,25,0,0.0333333333333333,238,"0","S","I"
"s51398248",4,"iR763032",4,75,0.222222222222222,0.0333333333333333,201,"1","S","I"
"s51398248",4,"iR763032",5,200,0.777777777777778,0.133333333333333,236,"1","S","I"
"s51398248",4,"iR763032",6,250,1,0.333333333333333,401,"1","S","I"
"s51398248",4,"iR763032",7,50,0.111111111111111,0.0333333333333333,190,"0","S","I"
"s51398248",4,"iR763032",8,125,0.444444444444444,0.0666666666666667,652,"1","S","I"
"s51398248",4,"iR763032",9,175,0.666666666666667,0.1,568,"1","S","I"
"s51398248",4,"iR763032",10,150,0.555555555555556,0.0666666666666667,262,"1","S","I"
"s37138582",7,"iU338909",1,100,0.333333333333333,0.1,1024,"0","U","I"
"s37138582",7,"iU338909",2,25,0,0.1,735,"1","U","I"
"s37138582",7,"iU338909",3,50,0.111111111111111,0.1,899,"1","U","I"
"s37138582",7,"iU338909",4,150,0.555555555555556,0.1,776,"0","U","I"
"s37138582",7,"iU338909",5,225,0.888888888888889,0.1,695,"0","U","I"
"s37138582",7,"iU338909",6,200,0.777777777777778,0.1,845,"0","U","I"
"s37138582",7,"iU338909",7,250,1,0.1,603,"0","U","I"
"s37138582",7,"iU338909",8,75,0.222222222222222,0.1,1093,"1","U","I"
"s37138582",7,"iU338909",9,175,0.666666666666667,0.1,675,"0","U","I"
"s37138582",7,"iU338909",10,125,0.444444444444444,0.1,785,"0","U","I"
"s39582121",7,"iL286525",1,75,0.222222222222222,0.133333333333333,1737,"0","S","I"
"s39582121",7,"iL286525",2,50,0.111111111111111,0.166666666666667,815,"0","S","I"
"s39582121",7,"iL286525",3,225,0.888888888888889,0.0333333333333333,1308,"0","S","I"
"s39582121",7,"iL286525",4,200,0.777777777777778,0.0333333333333333,3043,"1","S","I"
"s39582121",7,"iL286525",5,175,0.666666666666667,0.0333333333333333,889,"1","S","I"
"s39582121",7,"iL286525",6,100,0.333333333333333,0.1,813,"0","S","I"
"s39582121",7,"iL286525",7,150,0.555555555555556,0.0666666666666667,857,"0","S","I"
"s39582121",7,"iL286525",8,125,0.444444444444444,0.0666666666666667,928,"0","S","I"
"s39582121",7,"iL286525",9,250,1,0.0333333333333333,910,"0","S","I"
"s39582121",7,"iL286525",10,25,0,0.333333333333333,895,"0","S","I"
"23",6,"cR715021",1,50,0.111111111111111,0.0333333333333333,1086,"0","S","C"
"23",6,"cR715021",2,75,0.222222222222222,0.0333333333333333,413,"0","S","C"
"23",6,"cR715021",3,175,0.666666666666667,0.1,377,"1","S","C"
"23",6,"cR715021",4,125,0.444444444444444,0.0666666666666667,1087,"0","S","C"
"23",6,"cR715021",5,150,0.555555555555556,0.0666666666666667,475,"1","S","C"
"23",6,"cR715021",6,250,1,0.333333333333333,864,"0","S","C"
"23",6,"cR715021",7,200,0.777777777777778,0.133333333333333,998,"0","S","C"
"23",6,"cR715021",8,25,0,0.0333333333333333,944,"0","S","C"
"23",6,"cR715021",9,100,0.333333333333333,0.0333333333333333,541,"0","S","C"
"23",6,"cR715021",10,225,0.888888888888889,0.166666666666667,2737,"0","S","C"
"s40576010",4,"iR761380",1,200,0.777777777777778,0.133333333333333,998,"0","S","I"
"s40576010",4,"iR761380",2,250,1,0.333333333333333,736,"1","S","I"
"s40576010",4,"iR761380",3,225,0.888888888888889,0.166666666666667,933,"1","S","I"
"s40576010",4,"iR761380",4,150,0.555555555555556,0.0666666666666667,1496,"0","S","I"
"s40576010",4,"iR761380",5,50,0.111111111111111,0.0333333333333333,1149,"0","S","I"
"s40576010",4,"iR761380",6,75,0.222222222222222,0.0333333333333333,920,"0","S","I"
"s40576010",4,"iR761380",7,25,0,0.0333333333333333,849,"0","S","I"
"s40576010",4,"iR761380",8,100,0.333333333333333,0.0333333333333333,867,"0","S","I"
"s40576010",4,"iR761380",9,175,0.666666666666667,0.1,923,"0","S","I"
"s40576010",4,"iR761380",10,125,0.444444444444444,0.0666666666666667,650,"0","S","I"
"42",8,"cL457885",1,225,0.888888888888889,0.0333333333333333,2191,"0","S","C"
"42",8,"cL457885",2,50,0.111111111111111,0.166666666666667,938,"0","S","C"
"42",8,"cL457885",3,25,0,0.333333333333333,859,"0","S","C"
"42",8,"cL457885",4,150,0.555555555555556,0.0666666666666667,1110,"0","S","C"
"42",8,"cL457885",5,125,0.444444444444444,0.0666666666666667,1144,"0","S","C"
"42",8,"cL457885",6,100,0.333333333333333,0.1,1068,"0","S","C"
"42",8,"cL457885",7,75,0.222222222222222,0.133333333333333,856,"0","S","C"
"42",8,"cL457885",8,250,1,0.0333333333333333,1191,"0","S","C"
"42",8,"cL457885",9,200,0.777777777777778,0.0333333333333333,5179,"1","S","C"
"42",8,"cL457885",10,175,0.666666666666667,0.0333333333333333,1463,"1","S","C"
"s37290515",6,"iL586478",1,50,0.111111111111111,0.166666666666667,1079,"0","S","I"
"s37290515",6,"iL586478",2,150,0.555555555555556,0.0666666666666667,8914,"0","S","I"
"s37290515",6,"iL586478",3,125,0.444444444444444,0.0666666666666667,1530,"0","S","I"
"s37290515",6,"iL586478",4,225,0.888888888888889,0.0333333333333333,8269,"1","S","I"
"s37290515",6,"iL586478",5,250,1,0.0333333333333333,1475,"0","S","I"
"s37290515",6,"iL586478",6,175,0.666666666666667,0.0333333333333333,4155,"1","S","I"
"s37290515",6,"iL586478",7,75,0.222222222222222,0.133333333333333,867,"0","S","I"
"s37290515",6,"iL586478",8,100,0.333333333333333,0.1,878,"0","S","I"
"s37290515",6,"iL586478",9,200,0.777777777777778,0.0333333333333333,9047,"1","S","I"
"s37290515",6,"iL586478",10,25,0,0.333333333333333,857,"0","S","I"
"s71133050",5,"iU443318",1,75,0.222222222222222,0.1,1092,"1","U","I"
"s71133050",5,"iU443318",2,175,0.666666666666667,0.1,547,"0","U","I"
"s71133050",5,"iU443318",3,250,1,0.1,348,"0","U","I"
"s71133050",5,"iU443318",4,50,0.111111111111111,0.1,353,"1","U","I"
"s71133050",5,"iU443318",5,100,0.333333333333333,0.1,764,"0","U","I"
"s71133050",5,"iU443318",6,25,0,0.1,585,"0","U","I"
"s71133050",5,"iU443318",7,200,0.777777777777778,0.1,385,"0","U","I"
"s71133050",5,"iU443318",8,125,0.444444444444444,0.1,337,"0","U","I"
"s71133050",5,"iU443318",9,150,0.555555555555556,0.1,397,"0","U","I"
"s71133050",5,"iU443318",10,225,0.888888888888889,0.1,351,"0","U","I"
"s51413616",4,"iL800824",1,125,0.444444444444444,0.0666666666666667,1526,"1","S","I"
"s51413616",4,"iL800824",2,200,0.777777777777778,0.0333333333333333,1258,"1","S","I"
"s51413616",4,"iL800824",3,25,0,0.333333333333333,693,"0","S","I"
"s51413616",4,"iL800824",4,75,0.222222222222222,0.133333333333333,2733,"0","S","I"
"s51413616",4,"iL800824",5,100,0.333333333333333,0.1,1773,"0","S","I"
"s51413616",4,"iL800824",6,150,0.555555555555556,0.0666666666666667,1013,"1","S","I"
"s51413616",4,"iL800824",7,225,0.888888888888889,0.0333333333333333,960,"1","S","I"
"s51413616",4,"iL800824",8,175,0.666666666666667,0.0333333333333333,1757,"1","S","I"
"s51413616",4,"iL800824",9,50,0.111111111111111,0.166666666666667,693,"0","S","I"
"s51413616",4,"iL800824",10,250,1,0.0333333333333333,896,"1","S","I"
"37",8,"cL996552",1,150,0.555555555555556,0.0666666666666667,1239,"1","S","C"
"37",8,"cL996552",2,175,0.666666666666667,0.0333333333333333,956,"0","S","C"
"37",8,"cL996552",3,50,0.111111111111111,0.166666666666667,919,"0","S","C"
"37",8,"cL996552",4,100,0.333333333333333,0.1,794,"1","S","C"
"37",8,"cL996552",5,200,0.777777777777778,0.0333333333333333,1001,"0","S","C"
"37",8,"cL996552",6,125,0.444444444444444,0.0666666666666667,1580,"1","S","C"
"37",8,"cL996552",7,250,1,0.0333333333333333,905,"0","S","C"
"37",8,"cL996552",8,75,0.222222222222222,0.133333333333333,780,"1","S","C"
"37",8,"cL996552",9,225,0.888888888888889,0.0333333333333333,840,"0","S","C"
"37",8,"cL996552",10,25,0,0.333333333333333,791,"0","S","C"
"s88745972",4,"iR656471",1,25,0,0.0333333333333333,1151,"0","S","I"
"s88745972",4,"iR656471",2,225,0.888888888888889,0.166666666666667,1635,"1","S","I"
"s88745972",4,"iR656471",3,200,0.777777777777778,0.133333333333333,2451,"1","S","I"
"s88745972",4,"iR656471",4,100,0.333333333333333,0.0333333333333333,908,"0","S","I"
"s88745972",4,"iR656471",5,175,0.666666666666667,0.1,757,"0","S","I"
"s88745972",4,"iR656471",6,125,0.444444444444444,0.0666666666666667,1006,"0","S","I"
"s88745972",4,"iR656471",7,75,0.222222222222222,0.0333333333333333,824,"0","S","I"
"s88745972",4,"iR656471",8,250,1,0.333333333333333,972,"0","S","I"
"s88745972",4,"iR656471",9,50,0.111111111111111,0.0333333333333333,910,"0","S","I"
"s88745972",4,"iR656471",10,150,0.555555555555556,0.0666666666666667,1223,"0","S","I"
"27",3,"cR611630",1,75,0.222222222222222,0.0333333333333333,1306,"0","S","C"
"27",3,"cR611630",2,200,0.777777777777778,0.133333333333333,2314,"1","S","C"
"27",3,"cR611630",3,125,0.444444444444444,0.0666666666666667,773,"1","S","C"
